year_month,Total de Ventas al Detalle - Miles de Dólares,Ventas al Detalle de Materiales de Construcción * - Miles de Dólares,Ventas al Detalle de Vehículos de Motor Nuevos y Usados - Miles de Dólares,Ventas al Detalle en Cafeterías y Restaurantes - Miles de Dólares,Ventas al Detalle en Estaciones de Gasolina - Miles de Dólares,Ventas al Detalle en Farmacias - Miles de Dólares,Ventas al Detalle en Mueblerías - Miles de Dólares,Ventas al Detalle en Tiendas de Alimentos * - Miles de Dólares,Ventas al Detalle en Tiendas de Radios Televisores y Computadoras - Miles de Dólares,Ventas al Detalle en Tiendas de Ropa y Tiendas de Calzado* - Miles de Dólares,Ventas al Detalle en Tiendas por Departamento - Miles de Dólares,Empleo No Agrícola-  Minería Tala y Construcción,Empleo No Agrícola- Manufactura,Empleo No Agrícola- Todas las Industrias _x,Empleo en Actividades Financieras,Empleo en Bienes Raíces Alquiler y Arrendamiento,Empleo en Comercio al Detalle,Empleo en Comercio al Por Mayor,Empleo en Comercio Transportación y Utilidades,Empleo en Finanzas y Seguros,Empleo en Gobierno Estatal,Empleo en Gobierno Federal,Empleo en Gobierno Municipal,Empleo en Gobierno,Empleo en Hospederías y Restaurantes,Empleo en Información,Empleo en Otros Servicios,Empleo en Recreación y Alojamiento,Empleo en Servicios Educativos y de Salud,Empleo en Servicios Educativos,Empleo en Servicios Profesionales y Comerciales,Actividades Financieras,Comercio Transportación y Utilidades,Empleo No Agrícola- Todas las Industrias _y,Gobierno Estatal,Gobierno Federal,Gobierno Municipal,Gobierno,Información,Manufactura,Minería Tala de Árboles y Construcción,Otros Servicios,Recreación y Alojamiento,Servicios Educativos y de Salud,Servicios Profesionales y Comerciales,Empleo Manufactura de Productos de Metales (Miles de Personas),Empleo-  Manufactura De Bienes Duraderos Misceláneos (Miles de Personas),Empleo- Manufactura de Alimentos (Miles de Personas),Empleo- Manufactura de Bebidas y Tabaco (Miles de Personas),Empleo- Manufactura de Bienes Duraderos (Miles de Personas),Empleo- Manufactura de Bienes No - Duraderos (Miles de Personas),Empleo- Manufactura de Computadoras y  Productos Electrónicos (Miles de Personas),Empleo- Manufactura de Equipos Aparatos y Accesorios Eléctrónicos (Miles de Personas),Empleo- Manufactura de Minerales No - Metálicos (Miles de Personas),Empleo- Manufactura de Químicos (Miles de Personas),Empleo- Manufactura de Ropa (Miles de Personas),Horas - Hombre Mensuales Trabajadas en la Manufactura (miles),Manufactura (miles de Personas),Nómina de los Trabajadores de Producción (miles de dólares),Desempleo_x,Empleo Total_x,Grupo Trabajador_x,Tasa de Desempleo_x,Desempleo_y,Empleo Agricola,Empleo Total_y,Empleo en Administración Pública,Empleo en Comercio,Empleo en Construcción,Empleo en Finanzas Seguros y Bienes Raíces,Empleo en Manufactura,Empleo en Servicios,Empleo en Transportación Comunicaciones y Utilidades Públicas,Empleo por Cuenta Propia,Grupo Trabajador_y,Población Civil No-Institucional,Tasa de Desempleo_y,Tasa de Participación,Balance Comercial - Miles de Dólares,Total de Exportaciones - Miles de Dólares,Total de Importaciones - Miles de Dólares,Número Total de Permisos de Construcción Privados,Número Total de Permisos de Construcción Públicos,Número Total de Permisos de Construcción,Número de Unidades Residenciales Reposeídas,Número de Unidades de Vivienda Privadas,Número de Unidades de Vivienda Públicas,Número de Unidades de Vivienda Vendidas en Puerto Rico - Existentes,Número de Unidades de Vivienda Vendidas en Puerto Rico - Nueva Construcción,Número de Unidades de Vivienda Vendidas en Puerto Rico,Número de Unidades de Vivienda,Permisos de Construcción APP en Puerto Rico,Permisos de Construcción APP en Unidades de Vivienda en Puerto Rico,Permisos de Construcción Privados en Puerto Rico,Permisos de Construcción Privados en Unidades de Vivienda en Puerto Rico,Permisos de Construcción Públicos en Puerto Rico,Permisos de Construcción Públicos en Unidades de Vivienda en Puerto Rico,Producción de Cemento (Miles de Sacos de 94 libras),Total de Permisos de Construcción en Puerto Rico,Total de Permisos de Construcción en Unidades de Vivienda en Puerto Rico,Valor Total de Permisos de Construcción - Miles de Dólares,Valor Total de Permisos de Construcción Privados - Miles de Dólares,Valor Total de Permisos de Construcción Públicos - Miles de Dólares,Valor Total de Permisos de Construcción en Puerto Rico - Miles de Dólares,Valor de Permisos de Construcción APP en Puerto Rico - Miles de Dólares,Valor de Permisos de Construcción Privados en Puerto Rico - Miles de Dólares,Valor de Permisos de Construcción Públicos en Puerto Rico - Miles de Dólares,Valor de las Unidades de Vivienda Vendidas en Puerto Rico (dólares),Valor de las Unidades de Vivienda Vendidas en Puerto Rico - Existentes (dólares),Valor de las Unidades de Vivienda Vendidas en Puerto Rico - Nueva Construcción (dólares),Ventas de Cemento (Miles de Sacos de 94 libras),Commercial Electric Power Consumption (Millions of Kilowatts : Hour),Consumo de Energía Eléctrica Industrial (Millones de Kilovatios : Horas),Consumo de Energía Eléctrica Residencial (Millones de Kilovatios : Hora),Consumo de Energía Eléctrica Total (Millones de Kilovatios : Hora),Consumo de Energía Eléctrica en la Agricultura (Millones de Kilovatios : Horas),Generación de Energía Eléctrica (Millones de Kilovatios : Hora),Arbitrios - Bebidas Alcohólicas,Arbitrios - Vehículos de Motor,Arbitrios Gran Total - Miles de Dólares,Contribución sobre Ingreso Retenida a Corporaciones - Miles de Dólares,Contribución sobre Ingresos - Miles de Dólares,Contribución sobre Ingresos Retenida a Individuos - Miles de Dólares,Contribución sobre Ingresos Retenida a No Residentes - Miles de Dólares,Contribución sobre Ingresos Retenida a Sociedades - Miles de Dólares,De Fuentes Estatales - Miles de Dólares,De otras Fuentes - Miles de Dólares,INDICADORES DE INGRESOS NETOS,Licencias - Miles de Dólares,No Contributivos - Miles de Dólares,Recaudos por concepto del Impuesto sobre Ventas y Usos (IVU) Tasa del 11.5%,Recaudos por concepto del Impuesto sobre Ventas y Usos (IVU) Tasa del 7.0%,Diesel (centavos por litro)_x,Quiebras en Puerto Rico - Capítulo 11,Quiebras en Puerto Rico - Capítulo 12,Quiebras en Puerto Rico - Capítulo 13,Quiebras en Puerto Rico - Capítulo 7,Movimiento de carga- Puerto de San Juan (Toneladas),Movimiento de pasajeros en barcos cruceros (Puerto de San Juan),Movimiento de pasajeros en el aeropuerto Antonio Nery Juarbe Pol (ARE),Movimiento de pasajeros en el aeropuerto Antonio Rivera Rodríguez (VQS),Movimiento de pasajeros en el aeropuerto Benjamín Rivera Noriega (CPX),Movimiento de pasajeros en el aeropuerto Eugenio María de Hostos (MAZ),Movimiento de pasajeros en el aeropuerto Fernando Luis Ribas Dominicci (SIG),Movimiento de pasajeros en el aeropuerto José Aponte de la Torre (NRR),Movimiento de pasajeros en el aeropuerto Luis Muñoz Marín (SJU),Movimiento de pasajeros en el aeropuerto Mercedita (PSE),Movimiento de pasajeros en el aeropuerto Rafael Hernández (BQN),Movimiento de pasajeros en el aeropuerto de Humacao (HUC),Número de barcos cruceros (Puerto de San Juan),Distribuidores de Combustible - A precios corrientes,Equipo de Patio y Jardinería - A precios corrientes,Farmacias y Droguerías - A precios corrientes,Ferreterías y Materiales para el Hogar - A precios corrientes,Gasolineras y Tiendas de Conveniencia - A precios corrientes,Mueblerías - A precios corrientes,Restaurantes y Lugares de Bebidas Alcohólicas - A precios corrientes,Supermercados y Tiendas de Bebidas Alcohólicas - A precios corrientes,Tiendas de Alimentos Especiales - A precios corrientes,Tiendas de Artículos Electrónicos - A precios corrientes,Tiendas de Calzado - A precios corrientes,Tiendas de Cosméticos Productos de Belleza y Perfumes - A precios corrientes,Tiendas de Deporte Instrumentos Musicales y de Entretenimiento - A precios corrientes,Tiendas de Joyería Equipaje y Artículos de Cuero - A precios corrientes,Tiendas de Piezas  para Autos - A precios corrientes,Tiendas de Ropa - A precios corrientes,Tiendas por Departamento y otros Artículos Misceláneos - A precios corrientes,Total de Ventas al Detalle - A precios corrientes,Ventas al Detalle Vehículos de Motor Nuevos y Usados - A precios corrientes,Diesel (centavos por litro)_y,Promedio General (centavos por litro),Sin Plomo Regular (centavos por litro),Sin Plomo Super (centavos por litro),Habitaciones Disponibles en Hoteles - Promedio Diario,Habitaciones Disponibles en Hoteles y Paradores - Promedio Diario,Habitaciones Disponibles en Paradores - Promedio Diario,Habitaciones Ocupadas en Hoteles - Promedio Diario,Habitaciones Ocupadas en Hoteles y Paradores - Promedio Diario,Habitaciones Ocupadas en Paradores - Promedio Diario,Tasa de Ocupación en Hoteles y Paradores,Tasa de Ocupación en Hoteles,Tasa de Ocupación en Paradores,Total de Registros de NO RESIDENTES en Hoteles y Paradores,Total de Registros de NO RESIDENTES en Hoteles,Total de Registros de NO RESIDENTES en Paradores,Total de Registros de RESIDENTES en Hoteles y Paradores,Total de Registros de RESIDENTES en Hoteles,Total de Registros de RESIDENTES en Paradores,Total de Registros en Hoteles y Paradores,Total de Registros en Hoteles,Total de Registros en Paradores,Índice de Actividad Económica del Banco de Desarrollo Económico,Índice de Precios al Consumidor - Alimentos y Bebidas,Índice de Precios al Consumidor - Alojamiento,Índice de Precios al Consumidor - Cuidado Médico,Índice de Precios al Consumidor - Educación y Comunicación,Índice de Precios al Consumidor - Entretenimiento,Índice de Precios al Consumidor - Otros Artículos y Servicios,Índice de Precios al Consumidor - Ropa,Índice de Precios al Consumidor - Todos los Grupos,Índice de Precios al Consumidor - Transportación,Índice Coincidente de Actividad Económica de la Junta de Planificación,Índice Coincidente de Actividad Económica en la Manufactura,Índice de Actividad Económica en el Turismo,Índice de Actividad Económica en la  Construcción
2011-Noviembre,"$3,003,999","$172,769","$222,134","$320,459","$269,213","$334,572","$84,881","$437,550","$74,104","$57,568","$610,337",32.1,86.3,921.5,43.9,12.8,128.2,32.2,174.7,31.1,184.0,14.4,59.2,257.6,68.3,18.3,18.0,71.1,113.5,34.9,106.0,44.0,178.5,931.8,186.4,14.5,58.3,259.2,18.6,87.0,32.4,18.1,70.9,115.8,107.3,3.7,11.6,12.1,3.2,34.2,52.8,6.1,5.1,2.2,21.4,9.0,"11,922",87.0,"149,266",199.0,199,"1,058",15.8,198.0,17.0,"1,069",241.0,233.0,49.0,42.0,93.0,344.0,48.0,163.0,"1,267","2,913",15.6,43.5,3075858.874,"$6,740,404","$3,664,545",344.0,18.0,362,219.0,252,1.0,800.0,274.0,1074.0,253,,,,,,,1189.0,,,"$66,623","$53,457","$13,166",,,,,185852362.0,122042943.0,63809419.0,1516.0,715.0,244.2,570.8,"1,560.8",2.4,"1,826.0","$25,183","$31,996","$79,098","$30,498","$340,042","$261,785","$45,532",$17,"$477,134","$28,062","$505,196","$7,518","$43,091",,"$88,602",992,9.0,4.0,623,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.15332594,70.45490569,69.90014265,75.73836318,"11,706","12,466",760,"7,148","7,337",190.0,58.9,61.1,25.0,"98,811","97,746","1,065","48,164","42,621","5,543","146,975","140,367","6,608",134.9,115.353,110.113,117.932,105.643,107.278,108.44,97.669,110.593,109.579,121.5,195.4,134.3,68.0
2011-Diciembre,"$3,350,325","$157,001","$244,504","$351,811","$276,377","$375,926","$75,695","$466,501","$81,509","$113,564","$727,400",32.0,86.0,923.0,43.8,12.9,128.4,32.2,175.2,30.9,184.7,14.3,60.9,259.9,68.1,18.4,18.0,71.1,113.3,34.4,105.3,44.9,188.1,958.1,185.1,14.4,60.0,259.5,18.9,88.1,36.3,18.6,73.5,119.3,110.9,3.8,11.7,12.4,3.3,34.6,53.5,6.1,5.0,2.3,21.7,9.3,"12,455",88.1,"153,448",200.0,200,"1,050",16.0,185.0,18.0,"1,062",239.0,236.0,52.0,43.0,92.0,334.0,45.0,167.0,"1,247","2,913",14.9,42.8,5213856.237,"$8,368,593","$3,154,737",380.0,18.0,398,252.0,622,0.0,933.0,315.0,1248.0,622,,,,,,,1301.0,,,"$96,792","$83,699","$13,093",,,,,218427336.0,141172728.0,77254608.0,1421.0,698.3,223.6,521.8,"1,472.5",2.3,"1,795.0","$28,935","$28,444","$86,286","$216,309","$372,884","$82,688","$70,382",$18,"$537,214","$28,868","$566,082","$6,640","$60,970",,"$94,798","1,057",10.0,2.0,667,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.50832145,75.63269403,75.18360015,79.70095631,"11,871","12,615",744,"7,442","7,625",183.0,60.4,62.7,24.7,"123,859","122,054","1,805","50,249","44,589","5,660","174,108","166,643","7,465",134.3,115.271,109.133,118.06,105.462,106.698,108.417,96.396,110.371,110.077,121.8,196.7,134.7,67.9
2011-Enero,"$2,834,772","$137,407","$209,753","$321,492","$293,930","$330,381","$55,539","$444,070","$72,631","$55,856","$513,137",31.9,85.8,922.2,43.5,12.7,128.3,32.0,174.6,30.8,185.2,14.6,59.7,259.5,69.0,18.3,17.9,71.4,113.8,34.7,105.5,43.3,176.2,913.5,184.1,14.6,57.7,256.4,18.3,85.0,30.7,17.6,70.9,110.4,104.7,3.6,11.7,11.7,3.1,33.6,51.4,6.1,4.9,1.9,20.9,8.8,"11,469",85.0,"142,219",202.0,202,"1,040",16.2,199.0,15.0,"1,053",234.0,247.0,51.0,38.0,87.0,336.0,44.0,165.0,"1,252","2,911",15.9,43.0,426578.559,"$3,761,059","$3,334,480",291.0,20.0,311,197.0,199,61.0,773.0,249.0,1022.0,260,,,,,,,1424.0,,,"$111,483","$84,466","$27,017",,,,,170095578.0,112732347.0,57363231.0,1404.0,638.2,211.2,501.0,"1,380.9",2.8,"1,762.3","$22,996","$35,527","$79,557","$54,996","$263,910","$158,639","$45,487",$2,"$461,285","$51,099","$512,384","$6,410","$17,036",,"$123,196",770,17.0,5.0,491,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46705764,78.93485497,78.43292651,83.55788028,"11,949","12,686",737,"7,954","8,170",216.0,64.4,66.6,29.3,"129,391","127,217","2,174","42,441","37,048","5,393","171,832","164,265","7,567",133.7,115.529,110.877,120.214,106.556,107.162,108.399,97.266,111.346,111.124,122.2,196.5,135.5,67.9
2011-Febrero,"$2,745,128","$128,692","$215,555","$299,212","$298,608","$334,378","$53,344","$431,351","$70,630","$47,764","$467,796",32.0,85.6,922.3,43.8,12.9,128.1,32.1,174.6,30.9,184.7,14.7,58.9,258.3,68.6,18.4,17.8,71.3,114.5,35.0,106.0,43.7,172.8,917.3,185.2,14.7,58.1,258.0,18.2,85.0,31.3,17.7,71.0,114.4,105.2,3.6,11.7,11.8,3.1,33.6,51.4,6.0,4.9,2.0,20.8,8.8,"11,852",85.0,"148,385",203.0,203,"1,032",16.4,200.0,19.0,"1,029",224.0,238.0,47.0,37.0,97.0,319.0,48.0,167.0,"1,229","2,907",16.3,42.3,741154.189,"$4,538,604","$3,797,450",287.0,20.0,307,274.0,267,12.0,836.0,262.0,1098.0,279,,,,,,,1389.0,,,"$93,196","$51,894","$41,302",,,,,171610814.0,121043823.0,50566991.0,1665.0,661.8,222.4,478.2,"1,391.1",2.4,"1,629.4","$23,135","$27,959","$180,863","$19,538","$263,014","$123,411","$111,860",$15,"$553,725","$23,130","$576,855","$5,625","$15,499",,"$85,595",953,14.0,5.0,614,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37681619,79.46320072,78.93485497,84.3503989,"12,244","12,995",750,"9,533","9,821",295.0,75.6,77.9,38.4,"139,075","136,428","2,647","41,777","35,896","5,881","180,852","172,324","8,528",133.8,116.15,112.551,120.323,106.476,107.855,108.299,96.55,112.072,111.869,122.2,196.7,135.8,68.1
2011-Marzo,"$2,946,692","$141,904","$233,729","$325,470","$314,028","$343,128","$54,296","$451,744","$70,760","$54,989","$522,297",31.8,85.2,920.5,43.7,12.7,128.1,32.0,174.6,31.0,184.6,14.6,58.5,257.7,68.2,18.2,17.8,70.9,114.5,34.9,106.1,43.7,173.3,921.2,185.5,14.6,58.3,258.4,18.1,85.1,31.6,17.8,71.0,116.2,106.0,3.6,11.6,11.9,2.9,33.8,51.3,6.0,5.0,2.0,20.7,8.9,"11,725",85.1,"146,675",203.0,203,"1,025",16.5,210.0,18.0,"1,020",217.0,244.0,38.0,33.0,99.0,321.0,49.0,158.0,"1,230","2,906",17.1,42.3,1287174.436,"$5,277,936","$3,990,762",441.0,32.0,473,303.0,480,0.0,1041.0,354.0,1395.0,480,,,,,,,1672.0,,,"$173,362","$135,792","$37,570",,,,,226693410.0,152858864.0,73834546.0,1902.0,694.0,246.0,506.9,"1,478.7",2.7,"1,814.5","$19,343","$39,440","$221,131","$49,878","$321,892","$175,316","$92,102",$969,"$724,366","$19,138","$743,504","$6,330","$23,601",,"$86,534","1,103",20.0,2.0,682,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75495324,89.44893538,88.9998415,93.59644952,"12,310","13,065",760,"9,462","9,713",251.0,74.3,76.9,33.3,"153,566","151,150","2,416","47,077","41,413","5,664","200,643","192,653","8,080",134.0,116.996,112.898,123.418,106.625,108.49,108.353,97.221,113.162,114.253,122.4,196.9,136.0,68.3
2011-Abril,"$2,806,623","$142,004","$200,320","$321,144","$309,567","$324,248","$50,704","$452,620","$68,780","$59,442","$476,420",32.1,85.2,924.0,43.8,12.5,127.9,31.7,174.1,31.3,185.5,14.6,58.7,258.8,68.5,19.1,17.6,71.5,115.3,35.8,106.5,43.7,171.9,923.7,186.6,14.7,58.7,260.0,19.0,84.9,31.6,17.5,71.7,117.8,105.6,3.5,11.6,11.7,2.9,33.5,51.4,5.8,5.1,2.0,20.6,9.4,"11,770",84.9,"151,132",202.0,202,"1,022",16.5,202.0,14.0,"1,019",209.0,243.0,42.0,38.0,97.0,324.0,49.0,159.0,"1,221","2,904",16.5,42.1,399322.537,"$4,884,270","$4,484,948",401.0,26.0,427,257.0,301,0.0,1204.0,374.0,1578.0,301,,,,,,,1473.0,,,"$117,302","$93,982","$23,320",,,,,250806899.0,176821141.0,73985758.0,1621.0,691.1,228.1,515.2,"1,462.8",2.4,"1,793.3","$19,868","$28,976","$243,119","$457,790","$947,827","$312,704","$170,028","$1,219","$1,329,455","$21,672","$1,351,127","$5,341","$12,242",,"$91,590",914,12.0,2.0,599,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4836477,96.50235114,96.05325725,100.623448,"12,288","13,046",758,"8,974","9,267",293.0,71.0,73.0,38.6,"142,562","140,962","1,600","58,565","49,745","8,820","201,127","190,707","10,420",133.6,117.221,113.65,123.557,106.631,108.006,108.307,96.783,113.771,115.902,122.4,197.9,135.8,68.3
2011-Mayo,"$2,830,563","$120,115","$266,493","$323,508","$292,570","$318,344","$58,144","$408,993","$70,584","$60,632","$535,097",31.8,84.9,921.6,43.9,12.7,127.9,31.6,174.1,31.2,185.8,14.7,58.1,258.6,68.5,18.4,17.6,71.4,114.8,35.2,106.1,43.8,172.8,922.2,186.3,14.7,59.0,260.0,18.4,84.7,31.4,17.5,71.6,117.4,104.6,3.5,11.6,11.8,2.9,33.5,51.2,5.7,5.2,2.0,20.5,9.3,"11,596",84.7,"148,779",199.0,199,"1,021",16.3,199.0,17.0,"1,019",215.0,241.0,43.0,36.0,96.0,322.0,48.0,154.0,"1,217","2,905",16.3,41.9,652090.978,"$4,747,583","$4,095,492",378.0,13.0,391,263.0,290,0.0,1241.0,322.0,1563.0,290,,,,,,,1483.4,,,"$57,843","$48,526","$9,317",,,,,249422215.0,180816958.0,68605257.0,1522.0,727.6,246.7,558.6,"1,563.4",2.6,"1,890.7","$23,615","$26,772","$204,796","$78,128","$275,690","$141,007","$54,535",$26,"$595,308","$26,834","$622,142","$6,540","$16,804",,"$86,534",970,18.0,0.0,617,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.01199345,103.2123422,102.6839964,108.2052095,"12,012","12,761",749,"7,792","8,011",220.0,62.8,64.9,29.3,"111,444","110,099","1,345","57,314","51,020","6,294","168,758","161,119","7,639",132.9,117.23,113.982,123.653,106.684,107.289,108.323,96.047,114.281,117.843,122.2,198.6,135.9,67.8
2011-Junio,"$2,923,779","$129,060","$254,929","$328,916","$275,906","$318,127","$61,250","$445,259","$72,948","$63,645","$560,225",31.7,83.8,925.2,43.9,12.7,128.1,31.7,174.1,31.2,185.1,14.5,63.3,262.9,68.3,18.4,17.6,71.2,115.7,35.9,105.9,43.6,172.5,924.2,187.6,14.5,65.4,267.5,18.3,83.7,31.7,17.8,71.6,113.1,104.4,3.5,11.6,11.8,2.9,33.5,50.2,5.7,5.2,2.0,20.4,8.6,"11,512",83.7,"147,813",196.0,196,"1,021",16.1,188.0,22.0,"1,036",221.0,226.0,50.0,36.0,96.0,340.0,43.0,158.0,"1,225","2,904",15.4,42.2,1053913.607,"$5,094,142","$4,040,228",332.0,16.0,348,312.0,584,0.0,1263.0,484.0,1747.0,584,,,,,,,1237.0,,,"$86,356","$58,520","$27,836",,,,,302873010.0,192216602.0,110656408.0,1485.0,707.5,242.0,574.6,"1,553.7",2.2,"1,938.3","$29,665","$31,464","$219,854","$354,113","$620,283","$111,745","$151,351",$20,"$1,115,866","$29,811","$1,145,677","$7,562","$170,415",,"$93,504",949,15.0,5.0,557,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0042796,93.22660749,92.51334073,99.85734665,"12,188","12,954",766,"8,737","9,033",296.0,69.7,71.7,38.7,"112,977","111,194","1,783","84,312","75,125","9,187","197,289","186,319","10,970",132.7,117.355,113.808,123.735,106.618,107.137,108.435,95.201,114.173,117.579,122.2,198.5,136.0,67.2
2012-Julio,"$2,935,579","$148,107","$242,508","$343,825","$287,642","$305,125","$60,614","$453,506","$75,011","$73,176","$550,345",32.7,84.3,929.2,44.1,12.9,128.4,31.7,174.7,31.2,185.7,14.6,62.4,262.7,68.3,18.5,17.6,71.4,117.0,37.1,106.2,43.8,171.4,914.1,183.4,14.5,63.9,261.8,18.2,83.5,32.1,17.4,70.6,110.3,105.0,3.4,11.8,11.5,2.9,33.5,50.0,5.6,5.2,1.9,20.4,8.7,"11,333",83.5,"147,106",193.0,193,"1,022",15.9,200.0,19.0,"1,012",217.0,228.0,50.0,34.0,98.0,325.0,41.0,150.0,"1,212","2,902",16.5,41.8,328270.129,"$4,202,705","$3,874,435",271.0,25.0,296,129.0,325,3.0,1201.0,328.0,1529.0,328,,,,,,,1352.0,,,"$106,615","$70,742","$35,873",,,,,229317947.0,169153440.0,60164507.0,1424.0,758.2,245.1,621.7,"1,655.7",2.2,"1,930.3","$17,446","$8,447","$274,895","$65,593","$238,195","$135,685","$32,625",$291,"$531,792","$29,604","$561,396","$5,137","$11,394",,"$95,503",860,14.0,4.0,533,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.70983251,90.95472077,90.24145401,97.61187721,"12,555","13,350",795,"9,943","10,453",511.0,78.3,79.2,64.2,"129,543","127,652","1,891","134,252","115,895","18,357","263,795","243,547","20,248",132.8,117.741,113.616,123.905,107.183,107.174,108.46,94.516,113.986,116.59,122.8,198.0,138.3,61.1
2012-Agosto,"$2,863,968","$133,698","$273,674","$321,865","$276,308","$316,110","$50,832","$456,453","$78,959","$59,492","$507,815",32.9,83.9,921.2,44.0,12.8,128.1,31.6,174.4,31.2,181.4,14.6,60.1,256.1,68.7,18.5,17.6,71.7,116.1,36.1,106.0,43.8,171.5,906.3,178.3,14.4,58.7,251.4,18.3,83.5,32.4,17.4,71.2,112.0,104.8,3.5,11.7,11.5,2.9,33.2,50.3,5.6,5.1,1.9,20.3,9.0,"11,391",83.5,"147,399",191.0,191,"1,022",15.7,197.0,16.0,999,222.0,221.0,47.0,33.0,94.0,327.0,38.0,139.0,"1,196","2,902",16.4,41.2,545124.12,"$4,668,500","$4,123,376",328.0,36.0,364,278.0,461,0.0,936.0,229.0,1165.0,461,,,,,,,995.0,,,"$140,151","$92,856","$47,295",,,,,190867431.0,137837337.0,53030094.0,1320.0,717.6,225.1,603.4,"1,582.0",2.2,"1,956.5","$23,319","$30,450","$189,330","$25,064","$220,928","$139,227","$52,432",$30,"$439,219","$26,190","$465,409","$6,965","$18,818",,"$92,332","1,030",20.0,2.0,634,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.23817826,91.95857769,91.16605907,99.51392191,"12,109","12,886",776,"8,263","8,454",191.0,65.6,68.2,24.6,"118,361","116,170","2,191","60,688","55,020","5,668","179,049","171,190","7,859",132.2,118.548,115.509,124.026,106.888,107.639,108.507,94.75,114.976,117.868,122.6,198.0,138.3,61.4
2012-Septiembre,"$2,856,104","$133,595","$290,391","$316,888","$277,198","$302,154","$62,530","$442,128","$71,511","$45,761","$509,302",33.2,83.6,924.8,44.2,12.9,128.2,31.5,174.4,31.3,183.0,14.7,59.3,257.0,69.8,18.6,17.5,72.7,116.7,36.8,106.9,44.2,171.5,916.3,180.5,14.7,58.4,253.6,18.3,83.7,32.9,17.5,72.0,116.4,106.2,3.5,11.8,11.5,2.9,33.5,50.2,5.6,5.2,2.0,20.2,9.1,"11,420",83.7,"146,630",189.0,189,"1,023",15.6,188.0,16.0,"1,022",219.0,229.0,56.0,35.0,89.0,337.0,38.0,156.0,"1,210","2,898",15.6,41.7,1412467.737,"$5,167,016","$3,754,548",383.0,41.0,424,317.0,350,1.0,997.0,278.0,1275.0,351,,,,,,,1276.0,,,"$131,892","$81,421","$50,471",,,,,193786612.0,141270208.0,52516404.0,1563.0,719.7,233.9,584.0,"1,558.0",2.1,"1,949.8","$25,895","$32,884","$202,058","$175,262","$404,377","$164,861","$61,394",$4,"$644,472","$24,883","$669,355","$5,699","$29,840",,"$89,279","1,009",20.0,7.0,649,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.50235114,95.57774608,94.99656575,101.2310456,"11,750","12,521",770,"6,584","6,772",186.0,54.1,56.0,24.2,"79,573","78,570","1,003","60,271","54,309","5,962","139,844","132,879","6,965",132.4,118.783,113.981,124.111,106.893,107.725,108.555,95.244,114.551,117.34,122.5,197.8,138.4,61.9
2012-Octubre,"$2,995,001","$159,411","$316,286","$330,246","$277,622","$321,017","$67,478","$442,553","$73,199","$47,932","$521,461",34.1,82.9,925.3,44.1,12.8,128.2,31.6,174.2,31.3,183.7,14.8,59.3,257.8,69.4,18.6,17.6,72.4,116.8,37.0,106.8,44.3,172.7,924.4,183.1,14.8,58.1,256.0,18.8,83.1,34.1,17.6,71.7,118.3,107.8,3.7,11.7,11.4,2.9,33.3,49.8,5.2,5.1,2.0,20.1,9.1,"11,351",83.1,"144,609",189.0,189,"1,024",15.5,201.0,15.0,"1,017",228.0,224.0,56.0,32.0,88.0,335.0,40.0,154.0,"1,218","2,898",16.5,42.1,1200616.908,"$5,365,877","$4,165,260",336.0,39.0,375,309.0,516,130.0,1005.0,255.0,1260.0,646,,,,,,,1851.0,,,"$367,382","$283,354","$84,028",,,,,190552422.0,139906264.0,50646158.0,1845.0,771.8,258.1,581.4,"1,643.3",1.8,"1,979.3","$23,972","$32,910","$254,100","$65,308","$270,211","$171,609","$30,829",$69,"$562,110","$27,090","$589,200","$6,921","$28,293",,"$85,921",987,18.0,2.0,643,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.54747187,87.22988324,86.41094732,94.94373118,"11,689","12,464",775,"6,869","7,080",210.0,56.8,58.8,27.2,"89,991","88,911","1,080","56,921","51,156","5,765","146,912","140,067","6,845",133.1,119.096,112.579,124.18,107.341,107.261,108.677,95.531,113.873,115.553,122.7,197.0,138.7,63.3
